27800,0,0.386109858751297,0.0399299114942551,0.0402524806559086,-0.920708954334259,35.0744094848633,7.11233711242676,-197.633743286133,0.0426517352461815
28616,0,0.502429068088531,-0.0948792994022369,-0.0403178632259369,-0.858450591564178,29.0660419464111,-6.29683256149292,-192.363571166992,0.0426684617996216
29464,0,0.567437410354614,-0.229221969842911,-0.0935656875371933,-0.785313725471497,25.3261642456055,-17.2065925598145,-185.899810791016,0.0524663589894772
30272,0,0.624006927013397,-0.354993611574173,-0.15339432656765,-0.679017722606659,25.4782772064209,-27.2458114624023,-177.194290161133,0.0477987714111805
31088,0,0.666338682174683,-0.477501451969147,-0.225602477788925,-0.52639228105545,30.1452770233154,-36.2134666442871,-167.530807495117,0.0478637032210827
32096,0,0.669984102249146,-0.563717067241669,-0.273942559957504,-0.397869110107422,34.7707138061523,-40.2328033447266,-160.004486083984,0.0531460456550121
32904,0,0.661723971366882,-0.610053241252899,-0.273325085639954,-0.339485645294189,35.6907348632812,-40.6533279418945,-155.594100952148,0.0504117086529732
33712,0,0.597848653793335,-0.728222668170929,-0.163303226232529,-0.292576670646667,28.9376411437988,-36.5312957763672,-146.059799194336,0.0413741543889046
34528,0,0.53989166021347,-0.824665725231171,0.0641084015369415,-0.155991181731224,25.9857311248779,-30.6949520111084,-136.146743774414,0.0597230195999146
35336,0,0.405847936868668,-0.881619036197662,0.211360394954681,-0.115597009658813,25.4363460540771,-20.7780914306641,-125.22093963623,0.206924468278885
36144,0,0.266747295856476,-0.912561297416687,0.298753499984741,-0.0826087817549706,27.7383575439453,-11.6463422775269,-116.748481750488,0.056097537279129
36952,0,0.13364477455616,-0.925180554389954,0.35137665271759,-0.0520964488387108,31.9162082672119,-2.85747742652893,-111.54328918457,0.059628814458847
37760,0,0.0419682823121548,-0.896005988121033,0.432524621486664,-0.091294027864933,31.4336547851562,5.80382776260376,-111.761947631836,0.0422208309173584
38568,0,0.0250286161899567,0.83757346868515,-0.515632271766663,0.178795114159584,28.5043487548828,14.8048181533813,-115.511840820312,0.0415347442030907
39376,0,0.0889428332448006,0.744350373744965,-0.597391784191132,0.284877598285675,26.7471504211426,24.6444396972656,-121.731307983398,0.0525656118988991
40184,0,0.14126381278038,0.613150656223297,-0.662713944911957,0.406080991029739,26.9741077423096,34.0790824890137,-130.890045166016,0.0400134213268757
40992,0,0.182423830032349,0.470990628004074,-0.69830709695816,0.507205247879028,30.2452068328857,41.5622673034668,-139.855209350586,0.0396137870848179
41800,0,0.210155919194221,0.354923784732819,-0.700651347637177,0.582195460796356,33.8360366821289,45.6641807556152,-146.78532409668,0.0817355811595917
42608,0,0.226668834686279,0.307796835899353,-0.693876445293427,0.610260784626007,35.4654655456543,46.6961479187012,-149.303680419922,0.101043835282326
43416,0,0.068430133163929,0.261839598417282,-0.592431843280792,0.758802890777588,25.7004909515381,39.9723129272461,-163.622085571289,0.116525284945965
44224,0,0.0929585620760918,-0.198093131184578,0.461469173431396,-0.85974657535553,21.7241039276123,30.5584697723389,-177.070892333984,0.114165604114532
45032,0,0.215530097484589,-0.103961646556854,0.326551914215088,-0.914386868476868,24.8943176269531,22.5017223358154,-188.305969238281,0.0830514803528786
45840,0,0.305981069803238,-0.0181200094521046,0.188774809241295,-0.932958483695984,30.9006309509277,14.9491720199585,-195.353759765625,0.0554757602512836
