888,888,0,0.55431,-0.40263,0.682479,-0.25466,38.1122,4.54729,-220.227,38.1122,4.54729,-220.227,0.041293
2168,2168,0,0.583604,-0.327506,0.725856,-0.158998,38.7662,18.1028,-232.701,38.7662,18.1028,-232.701,0.030436
3776,3776,0,0.578501,-0.380439,0.684028,-0.229584,38.2835,4.59154,-247.016,38.2835,4.59154,-247.016,0.0351761
5408,5408,0,0.118872,-0.68314,0.296236,-0.656836,38.5831,-6.48847,-233.784,38.5831,-6.48847,-233.784,0.0113193
