1552,1552,0,0.638641,0.149314,0.670312,0.347167,55.8931,-3.06807,-155.063,55.8931,-3.06807,-155.063,0.0485421
1552,1552,1,0.662416,-0.294724,0.622414,-0.294863,5.43934,-2.50866,-207.739,5.43934,-2.50866,-207.739,0.0519457
2944,2944,0,0.650047,0.110779,0.689338,0.299968,55.8622,-2.87821,-155.004,55.8622,-2.87821,-155.004,0.0524877
2944,2944,1,0.662357,-0.293829,0.623383,-0.293836,5.42041,-2.48209,-207.58,5.42041,-2.48209,-207.58,0.0523263
3984,3984,0,0.678704,0.119062,0.669443,0.277547,55.5392,47.7471,-206.227,55.5392,47.7471,-206.227,0.0745841
3984,3984,1,0.66661,-0.29089,0.625188,-0.283117,5.38513,-3.23553,-207.372,5.38513,-3.23553,-207.372,0.0554254
5128,5128,0,0.671576,0.135804,0.663468,0.300588,55.6537,47.5987,-205.927,55.6537,47.5987,-205.927,0.070702
5128,5128,1,0.666828,-0.290656,0.625213,-0.282788,5.39762,-3.25448,-207.362,5.39762,-3.25448,-207.362,0.0536405
6288,6288,0,0.66612,0.108779,0.665464,0.318764,56.2982,-4.65974,-256.817,56.2982,-4.65974,-256.817,0.114941
6288,6288,1,0.666737,-0.291065,0.62497,-0.283118,5.40544,-3.2626,-207.386,5.40544,-3.2626,-207.386,0.054371
7816,7816,0,0.673338,0.130355,0.654192,0.318838,56.6732,-3.41898,-256.664,56.6732,-3.41898,-256.664,0.0991869
7816,7816,1,0.666793,-0.291057,0.624942,-0.283056,5.41519,-3.28635,-207.36,5.41519,-3.28635,-207.36,0.0517742
9400,9400,0,0.660706,0.1337,0.65825,0.335111,56.5389,-53.7728,-194.993,56.5389,-53.7728,-194.993,0.10303
9400,9400,1,0.66469,-0.29285,0.62457,-0.286945,5.39645,-3.02407,-207.372,5.39645,-3.02407,-207.372,0.0504399
10792,10792,0,0.655979,0.13522,0.662336,0.335735,56.382,-53.9609,-194.662,56.382,-53.9609,-194.662,0.0807195
10792,10792,1,0.663503,-0.295179,0.623652,-0.289294,5.39087,-3.03214,-207.38,5.39087,-3.03214,-207.38,0.0544604
