14592,0,0.663250207901001,-0.275062322616577,0.666317522525787,-0.20114928483963,2.06023716926575,-7.14676141738892,-189.167877197266,0.0407843217253685
15400,0,0.658081531524658,-0.274125456809998,0.671557068824768,-0.201978281140327,2.1122522354126,-6.84260845184326,-188.565719604492,0.0406499095261097
16208,0,0.657944977283478,-0.274192839860916,0.671690046787262,-0.201888248324394,2.09612774848938,-6.8146333694458,-188.585052490234,0.0418724976480007
17016,0,0.656451106071472,-0.274236589670181,0.673079252243042,-0.202067315578461,2.13408994674683,-6.72079849243164,-188.446228027344,0.0388128012418747
17896,0,0.608880162239075,-0.252387553453445,0.71833860874176,-0.222610548138618,1.96889638900757,-2.63986492156982,-184.011566162109,0.0430849976837635
18704,0,0.58645111322403,-0.241588622331619,0.737599670886993,-0.231639310717583,2.1698784828186,-0.780136704444885,-182.046936035156,0.0347140654921532
19512,0,0.568925201892853,-0.233788505196571,0.751364827156067,-0.238993868231773,2.4933967590332,0.599332988262177,-180.570938110352,0.0431903004646301
20320,0,0.553334772586823,-0.226006761193275,0.7633416056633,-0.245054334402084,2.89305090904236,1.87345087528229,-179.232376098633,0.0415959991514683
21128,0,0.531367182731628,-0.21603137254715,0.779157757759094,-0.252770721912384,3.45627856254578,3.52166700363159,-177.512283325195,0.0390894524753094
21936,0,0.530650615692139,-0.21563732624054,0.779726147651672,-0.252858906984329,3.43679690361023,3.44794058799744,-177.5634765625,0.0358468815684319
22744,0,0.517540097236633,-0.209003388881683,0.788815498352051,-0.257371008396149,3.87708306312561,4.49923133850098,-176.515533447266,0.0350106656551361
23552,0,0.503844678401947,-0.202509254217148,0.797846913337708,-0.261859893798828,4.31935834884644,5.47034740447998,-175.540466308594,0.0326984524726868
24360,0,0.484560191631317,-0.193989008665085,0.809682488441467,-0.268298923969269,4.99193334579468,6.78644943237305,-174.150085449219,0.0345663912594318
25168,0,0.471688091754913,-0.188890159130096,0.81694096326828,-0.272833794355392,5.47714471817017,7.45925331115723,-173.309097290039,0.0404076017439365
25976,0,0.446130782365799,-0.175992846488953,0.831626355648041,-0.279985278844833,6.53908729553223,9.18689250946045,-171.563415527344,0.029390636831522
26784,0,0.429007530212402,-0.167823046445847,0.840737700462341,-0.284514397382736,7.26038026809692,10.2331075668335,-170.56282043457,0.0298481788486242
27592,0,0.404233574867249,-0.15489849448204,0.853466629981995,-0.290166974067688,8.47883892059326,12.043119430542,-169.083114624023,0.0350516736507416
28400,0,0.373119950294495,-0.140267819166183,0.867111921310425,-0.298703193664551,10.0440855026245,13.5994863510132,-167.239486694336,0.0267054978758097
29208,0,0.343599677085876,-0.127041846513748,0.879060387611389,-0.305045157670975,11.7276086807251,15.5141649246216,-165.742889404297,0.0431725047528744
30016,0,0.306898146867752,-0.104932814836502,0.893587589263916,-0.310329079627991,13.8739547729492,17.2611427307129,-164.023880004883,0.0553386807441711
30824,0,0.268891632556915,-0.0945206880569458,0.903609156608582,-0.319771647453308,16.1775321960449,18.9004745483398,-162.099105834961,0.0495459027588367
31632,0,0.224692434072495,-0.0769764482975006,0.915032744407654,-0.326041519641876,19.08078956604,20.7062072753906,-160.203247070312,0.0599600672721863
32440,0,0.174207553267479,-0.0568197965621948,0.925150454044342,-0.332445055246353,22.5939712524414,22.4593124389648,-158.368118286133,0.0711587220430374
33248,0,0.116503022611141,-0.0381274968385696,0.933642148971558,-0.336580842733383,26.5307483673096,24.0674419403076,-156.70719909668,0.0667426884174347
34056,0,0.0594348460435867,-0.0146682560443878,0.938761353492737,-0.339087158441544,30.6624565124512,25.3275394439697,-155.583526611328,0.108283780515194
34864,0,0.0121612716466188,-0.0085305729880929,-0.939850747585297,0.341262251138687,35.8373908996582,26.427375793457,-154.382293701172,0.087271086871624
35672,0,0.089648999273777,-0.0387406796216965,-0.934540927410126,0.342192113399506,41.6833305358887,27.1310424804688,-154.087219238281,0.102326355874538
