351.282051576007,351.216572240835,352.181096346187,353.932605154287,356.261800914528,358.993106863469,361.984667224831,365.128347209503,368.349733015538,371.608131828157,374.896571819742,378.241802149845,381.704292965179,385.378235399627,389.391541574233,393.90584459721,399.116498563934,405.252578556947
348.717948423993,348.783427759165,347.818903653813,346.067394845713,343.738199085472,341.006893136531,338.015332775169,334.871652790497,331.650266984462,328.391868171843,325.103428180258,321.758197850155,318.295707034821,314.621764600373,310.608458425767,306.09415540279,300.883501436066,294.747421443053
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
