2944,2944,0,0.385408,-0.605682,0.495993,-0.488469,54.7272,-4.49972,-138.924,54.7272,-4.49972,-138.924,0.151105
2944,2944,1,0.656558,-0.249982,0.67529,-0.224552,3.45673,-4.58818,-188.755,3.45673,-4.58818,-188.755,0.0403443
4784,4784,0,0.360875,-0.674033,0.43276,-0.47767,55.1391,-5.93972,-137.925,55.1391,-5.93972,-137.925,0.0867148
4784,4784,1,0.656628,-0.249747,0.675398,-0.224285,3.45368,-4.53264,-188.777,3.45368,-4.53264,-188.777,0.0368656
6256,6256,0,0.326373,-0.643709,0.446244,-0.529136,54.0432,44.8454,-188.8,54.0432,44.8454,-188.8,0.125701
6256,6256,1,0.656662,-0.249873,0.67525,-0.224489,3.46093,-4.55311,-188.785,3.46093,-4.55311,-188.785,0.0394965
7480,7480,0,0.324268,-0.622643,0.462141,-0.541841,53.9948,45.2922,-189.472,53.9948,45.2922,-189.472,0.0798905
7480,7480,1,0.656598,-0.249973,0.675259,-0.224541,3.44752,-4.53982,-188.771,3.44752,-4.53982,-188.771,0.0388205
8504,8504,0,0.342527,-0.631403,0.460639,-0.521361,54.1595,-4.49038,-239.152,54.1595,-4.49038,-239.152,0.0509837
8504,8504,1,0.656624,-0.249934,0.675253,-0.224524,3.42965,-4.55689,-188.794,3.42965,-4.55689,-188.794,0.0416635
9480,9480,0,0.337022,-0.623272,0.43881,-0.552624,54.1922,-4.55459,-239.774,54.1922,-4.55459,-239.774,0.0449469
9480,9480,1,0.656638,-0.250073,0.675149,-0.224643,3.45345,-4.57658,-188.793,3.45345,-4.57658,-188.793,0.0397925
10616,10616,0,0.339192,-0.602798,0.464599,-0.552929,55.0972,-53.0968,-179.476,55.0972,-53.0968,-179.476,0.051381
10616,10616,1,0.65668,-0.249923,0.675267,-0.224333,3.44023,-4.53565,-188.806,3.44023,-4.53565,-188.806,0.0386348
11672,11672,0,0.349607,-0.595243,0.475642,-0.545184,55.0923,-52.9027,-179.403,55.0923,-52.9027,-179.403,0.0365911
11672,11672,1,0.656662,-0.249969,0.675217,-0.224486,3.45969,-4.55419,-188.8,3.45969,-4.55419,-188.8,0.0402132
