1392,1392,0,0.31305,0.602811,0.229744,0.69702,54.208,3.22542,-138.749,54.208,3.22542,-138.749,0.0706783
1392,1392,1,0.681705,-0.241411,0.65635,-0.214951,0.985428,2.79885,-189.411,0.985428,2.79885,-189.411,0.0370827
2488,2488,0,0.318864,0.601026,0.21561,0.700433,54.1654,3.44236,-138.959,54.1654,3.44236,-138.959,0.0707212
2488,2488,1,0.681719,-0.241407,0.656354,-0.2149,0.985833,2.79227,-189.413,0.985833,2.79227,-189.413,0.0383657
3624,3624,0,0.276595,0.637844,0.174836,0.697197,53.426,55.0042,-187.223,53.426,55.0042,-187.223,0.107642
3624,3624,1,0.681709,-0.241322,0.656368,-0.214985,0.983216,2.79697,-189.391,0.983216,2.79697,-189.391,0.0366188
4472,4472,0,0.27402,0.636733,0.187481,0.695942,53.4017,54.3911,-186.976,53.4017,54.3911,-186.976,0.108986
4472,4472,1,0.68172,-0.241438,0.656294,-0.215044,0.991858,2.80302,-189.427,0.991858,2.80302,-189.427,0.0370503
5536,5536,0,0.237636,0.643888,0.131617,0.715273,53.5836,6.07539,-239.062,53.5836,6.07539,-239.062,0.0498312
5536,5536,1,0.681695,-0.241427,0.656317,-0.215065,0.970142,2.79829,-189.436,0.970142,2.79829,-189.436,0.0366857
6200,6200,0,0.248128,0.63744,0.134123,0.717017,53.3159,5.81829,-239.403,53.3159,5.81829,-239.403,0.0268811
6200,6200,1,0.681766,-0.241271,0.656347,-0.214923,0.985098,2.80983,-189.444,0.985098,2.80983,-189.444,0.0382365
7320,7320,0,0.174567,0.673705,0.0816047,0.713435,54.4225,-45.4552,-178.91,54.4225,-45.4552,-178.91,0.0429722
7320,7320,1,0.683127,-0.236749,0.657786,-0.211198,0.986508,2.87881,-189.477,0.986508,2.87881,-189.477,0.0383673
8160,8160,0,0.135742,0.688068,0.093454,0.706685,54.5913,-46.474,-178.364,54.5913,-46.474,-178.364,0.0496243
8160,8160,1,0.682163,-0.239613,0.656877,-0.213896,1.00696,2.86316,-189.452,1.00696,2.86316,-189.452,0.0367379
